img_name,mos,comments
q9ut8x64o2,6.18089437484741,i love the soft tones in this image very nice
pmodrgz7mf,5.09490871429443,i like the idea but the blue is a little too much
teczoab9cp,5.18526124954224,i like the idea but the image is a bit too much contrast
btk6fjz8on,4.08355379104614,i like the motion blur in this photo very nice
up96bz5q8k,4.91186952590942,great photo colors are really nice great job
4y7s52gc4g,6.04750061035156,great capture love the colors and the <unk>
urw56k64yy,5.60666084289551,i like the idea but the image is a little too dark
f78nz56bwq,5.04245281219482,i like the colors and the blue in this photo very nice
92a9qjv1hr,5.5920205116272,i love the colors and the blue in this image very nice
myqxa4mgmi,4.58260250091553,i like the use of light and dark in this image very nice
590woge9kp,4.57724809646606,i love the colors and the light in this image very nice
xexmg2c5f6,4.81441640853882,great photo colors are really nice great job
7q36bxui5m,5.33779382705689,i like the idea but the red is a little too much
bhe59fdg4x,5.01358270645142,i like the idea but the colors are a little too much
f853pvtswa,6.01260709762573,great photo colors are really nice great job
9tpr7nbj72,5.72288274765015,i like the idea but the image is a bit too much contrast
9ipxfb8nli,6.24971342086792,very nice i like the light and the light in this image very nice job
mi6xxy0bt7,5.72964906692505,i like the idea but the light is a little too much
cbg8133ker,5.46842575073242,i like the idea but the image is a little too dark
62v1igxnva,6.53721380233765,i love the colors and the light in this image very nice
3q4c1htwwc,4.46027803421021,i like the idea but the photo is a bit too much color
zmwu88dba6,4.32922172546387,i like the idea but the image is a bit too much green
osrly07uyn,5.33490610122681,i like the idea but the image is a bit too much contrast
2ojgfntcxz,6.81481790542603,very nice i like the sepia tone in this photo very nice
26v1uwqt51,5.63717269897461,i like the use of sepia tone in this image very nice
8ircmo1cyy,5.68045663833618,i like the idea but the light is a bit too dark
9a5f4a7q73,4.45332956314087,i like the idea but the light is a bit too dark
xdunqn6orf,6.5626015663147,i like the colors and the lines in this photo very nice
01vcm9gn15,5.98117065429688,i like the idea but the image is a little too dark for my taste
zy51f05odq,5.50105857849121,i like the colors in this photo the colors are really nice
uohcx4muit,5.25772666931152,i like the idea but the photo is a bit too much contrast
loa5tvtz4j,4.74985647201538,i like the contrast and the bw in this image very nice
hfta2k6q9h,5.40314531326294,i love the colors and the light in this image very nice
gjqwd8da0d,5.10678434371948,i like the idea but the grain is a bit too dark
3p7kpglpu8,5.0455584526062,i like the use of black and white in this photo very nice
g7i9hkul9d,5.35472106933594,i like the idea but the image is a bit too much contrast
an7qnvgs48,5.49181699752808,i like the idea but the light is a bit too much
kesxhdxywx,6.21707201004028,i like the colors in this photo and the image is very nice
3tzxp4p82a,5.8444619178772,i like the colors and the light in this image very nice
hm88fpc7zv,4.2737889289856,i like the idea but the green is a bit too much
sc68mz3pcd,6.04562330245972,i like the use of black and white in this image very nice
qc9vrxmu05,4.87687635421753,i like the colors in this photo and the image is very nice
1q07738kdj,6.67694902420044,beautiful image love the blue tones in this image very nice
wjn5gfg9yr,6.23791646957397,i like the idea but the image is a bit too much color
e3srfik884,5.05097198486328,i like the idea but the image is a bit too much contrast
v8iqkei5xj,6.02241134643555,i like the black and white in this image very nice
8kfsfzl4cl,5.58001279830933,i like the idea but the grain is a bit too much
miksatre5r,6.23970413208008,i love the light and dark tones in this image very nice
s9zleeic3h,5.31659126281738,i like the photo but the image is a bit too dark
h2t0j6ws6q,5.67296457290649,i love the colors and the <unk>
dzm9dr79xk,6.35321426391602,i like the light in this photo very nice capture
omljtwp4l4,5.03887748718262,i like the idea but the blue is a little too much
sr5y1jj0go,4.80373525619507,i love the idea but the colors are a bit too much
jte8bilik1,5.35043478012085,i love the colors and the light in this photo very nice
5ev5lsn11g,6.63409566879272,nice capture love the motion blur in this image very nice
ppxn559u0d,4.98652076721191,i like the motion blur in this image very nice
il2518iaco,4.28325080871582,i love the colors and the blur in this image very nice
gr0t38nago,3.62389397621155,i like the blur effect but the image is a bit too much
5kdabj0gzh,5.93258285522461,i like the black and white in this image very nice
jz8r7fn8gf,5.86710357666016,i like the idea but the light is a bit too much
mulhmz0v2j,5.33340787887573,i love the colors and the light in this photo very nice
9n8ep2wz52,5.40557336807251,a reasonable use of hdr but not a very engaging photo in my opinion
80kcrexnrw,4.49164819717407,i like the idea but the photo is a little too much color
n50t760vf3,5.61652994155884,i like the idea but the colors are a little too much
26sg3a1wk0,4.98151445388794,i like the idea but the image is a bit too much contrast
ffug98a708,6.54553556442261,i like the colors and the <unk>
bywqvpncx8,6.06511878967285,i like the idea but the image is a bit too much contrast
4uplaetzj2,5.67837572097778,i like the idea but the colors are a little too much
f0gmzepf5z,4.50349140167236,i like the idea but the bw is a bit too much
80zfhs66zi,5.67633676528931,i like the idea but the photo is a bit too much color
cuvn9pbmbn,5.58913803100586,i like the idea but the colors are a bit too much
as5znp0jwa,6.02952575683594,i like the idea but the image is a bit too soft
nh4oyblczr,4.24180936813355,i like the idea but the image is a bit too much color
dq502wsb1i,5.18208265304565,i like the idea but the image is a little too much color
vfskne8r3l,4.86853647232056,i like the idea but the red is a bit too much
p1c213luat,6.00673532485962,i like the idea but the grain is a little too much
5nqpoemh1d,6.52541780471802,i love the colors and the blue in this photo very nice
gbyyxioa3g,6.38676500320435,i like the colors in this photo the image is a little too much
3ekz87vip8,5.75963258743286,i like the idea but the colors are a bit too much
cci7j186yf,4.31215476989746,a reasonable use of hdr but not a very engaging photo in my opinion
j3leocdwqw,6.29556226730347,i like the colors and the <unk>
gx7cx839mz,5.49402666091919,a reasonable use of hdr but not a very engaging photo in my opinion
wmee5t6hjl,4.87453985214233,i like the idea but the light is a bit too dark
9eu9dzw4au,6.10527753829956,i like the idea but the image is a bit too much contrast
vl3g2yefqj,4.77420425415039,i like the idea but the image is a bit too much color
m8m18hjeuh,5.193115234375,i like the idea but the colors are a little too much
y091gz2ign,6.45107889175415,i like the idea but the image is a bit too much contrast
dbiq4ytkl6,6.86164236068726,great portrait love the detail and detail in this portrait very nice
zkmsmh64ib,5.58206558227539,i like the idea but the photo is a bit too much color
j6oiquoqp7,5.07388210296631,great capture love the colors and detail in the wings very nice
wuc45ivnup,5.04457521438599,i like the idea but the colors are a bit too much
k3zvqldton,5.40205526351929,i like the idea but the colors are a little too much
e5urarx75y,5.53280878067017,i like the idea but the colors are a little too much
3whke33ub5,5.55978727340698,i like the sepia tones in this photo very nice
dfiwtopmak,5.55978012084961,i like the colors and the motion blur in this image very nice
yzwt021s6j,4.90144777297974,i like the colors in this photo and the image is very nice
3172j1y3f0,5.93489980697632,i like the idea but the image is a bit too dark
44y73ux84i,5.15555000305176,i like the idea but the image is a little too dark
xrs2haymgr,4.71150064468384,i love the colors and the blue in this image very nice
l4df99r8rl,4.32785558700562,i like the idea but the image is a bit too dark
9n4e3jhcbu,5.03049373626709,i like the colors in this image and the image is very nice
a0a97resa7,6.58384132385254,i like the idea but the image is a bit too much color
kv8t9c00kw,6.03813886642456,i like the idea but the image is a little too much color
xesdf89cqa,5.27645301818848,great photo colors are really nice great job
q90mutoylx,6.3055591583252,i love the colors and the light in this image very nice
r3zk0t1n6s,7.11182403564453,i love the light and the light in this image very nice
af0tf8jxzv,6.60410642623901,i like the idea but the light is a bit too much
rapra299q9,5.89626836776733,i like the colors and the light in this photo very nice
pie25xapyh,4.52867746353149,i love the colors and the light in this photo very nice
38w7z48zf9,4.75982522964478,i like the idea but the image is a bit too dark
t5pka9vctb,4.76225280761719,i like the idea but the image is a bit too much for my taste but the image is a little too much
ei8j2fgryg,5.20183420181274,i like the idea but the image is a bit too soft
u8f0t95t0v,5.24685907363892,great capture love the colors and detail in this image very nice
0zd76rcdo1,5.4379448890686,i like the sepia tones in this image very nice
1zzz5yxtid,5.58510065078735,i like the idea but the light is a bit too much
ywbrgcggnk,4.07546043395996,i like the idea but the image is a bit too much shadow
zxbbadpfw8,5.16824102401733,i like the idea but the image is a bit too much contrast
ef3dftr7s6,5.54438781738281,i like the idea but the image is a bit too dark
6r568j784c,5.72033834457397,i love the motion blur in this image very nice
wgrtd98lei,4.65336799621582,i like the idea but the image is a little too much color
l8dsnksl5a,4.25414133071899,i like the idea but the image is a little too blurry
p6zodk78cs,6.08510589599609,i like the idea but the image is a bit too much color
wrsow0nk51,6.24163055419922,i like the idea but the image is a bit too much contrast
wev89c5vla,5.96040487289429,i like the idea but the light is a bit too much
rwoynpr78l,5.11981344223022,i like the idea but the image is a bit too dark
o6comswscr,5.74374151229858,i like the idea but the image is a bit too much contrast
q8k9rr2in7,4.62771368026733,i like the idea but the light is a little too much
cdlclusdum,5.81380701065064,i like the motion blur in this photo very nice
5pxmzvy6qt,5.24650573730469,i really like the motion blur in this image very nice
xxrq8nekdu,6.76056528091431,i like the idea but the light is a bit too much
gbeb5a89zy,6.99430465698242,i like the colors but the image is a bit too much
qe9q9qkxou,4.73164701461792,i like the colors and the light in this photo very nice
5jh33sjw9n,5.7044415473938,great photo colors are really nice great job
t5hmvans8l,4.66422700881958,great capture love the motion blur in this image very nice
ok9iccnjve,6.60978698730469,great capture love the colors and motion in this image very nice
azlnrwm2w5,5.49634790420532,great photo colors are really nice great job
qem62o5d7m,4.49240636825562,i like the colors and the motion blur in this image very nice job
e6r1om8o5n,5.42642831802368,i like the idea but the blur is a bit too much
06cr1gr9ai,5.28699922561646,i like the motion blur in this image very nice
mc0p404v8o,5.40776824951172,i like the idea but the light is a little too much
59mnnt7axw,4.90757989883423,nice capture love the colors and motion blur in this image
8ytyqcfpbd,6.29791212081909,i like the motion blur in this image very nice
yyafy1e2tj,5.64633321762085,i like the colors and the blur in this image very nice
02plx7nqdh,3.92227816581726,i like the idea but the colors are a bit too much
kjo51seduv,6.22991514205933,i love the lines and the light in this image very nice
hmi5r7vz7o,5.20418930053711,i like the colors but the photo is a bit too much
nb1wfpun8j,4.59262037277222,great action capture love the motion blur in action nice capture
zv4z3fnuu6,6.18853044509888,i like the idea but the image is a bit too much color
ya27hzn4gf,5.47034978866577,i like the colors and the movement in this image very nice
34zhydqiff,5.443932056427,i like the colors and the <unk>
k626j9dbzv,5.05957555770874,very nice portrait the light is a bit too soft though
tde99ytqed,5.42131233215332,i like the motion blur in this image very nice
6dgyvb8g76,6.83021926879883,i like the idea but the image is a bit too much motion blur in this image
9jvosck9gh,4.12888765335083,i like the motion blur in this image very nice
1unfqd6miv,5.05138969421387,i love the colors and the light in this image very nice
9otwilpl34,5.07833242416382,nice capture but the colors are a bit too much
1c6kehf1f9,4.88754367828369,great capture love the motion blur in this image very nice
yor0lsshi8,4.69662857055664,great action capture love the motion blur in this image very nice capture
z7k5ntxo4v,5.70689964294434,nice capture love the motion blur in this image very nice
zdbk96ze8z,5.74236106872559,i like the motion blur in this image very nice
1y1zvl3aka,7.05383443832397,great action capture love the colors and motion in this photo very well done
73qz98cw83,5.47117471694946,great capture love the motion blur in this image very nice
qy7d3qzjvw,5.63977241516113,great capture love the detail and colors in this image very nice
y5f65pnkug,5.76749801635742,i love the motion blur in this photo very nice
3pd4784s1c,7.16086578369141,great capture love the motion blur in this image very nice
gb3jxhg09w,5.6857647895813,i like the idea but the image is a bit too much light
n05puk7dfz,5.68534898757935,i like the grain in this image and the image is very nice
09p9hq84zi,5.78826713562012,great capture love the motion blur in this image very nice
1b3fxskzyy,5.89333343505859,great capture love the motion blur in this image very well done
wc51saexol,5.70052671432495,great capture love the detail and colors in this image very nicely done
iqz5ezdcnf,4.80215740203857,i like the idea but the image is a bit too dark
fazl6o9hc2,5.63604211807251,very nice i like the soft feel of this image very nice
zbhaisssjx,6.2934627532959,i love the colors and the colors in this image very nice
pus37kl3e5,5.16128587722778,i like the idea but the image is a little too dark
1f1yiql86i,6.44573259353638,i like the colors and the light in this image very nice
3xt2sezg6c,5.10389471054077,i like the <unk>
t3x7b3et3s,5.86528444290161,great capture love the detail and colors in this image very nice
fpodmvb8ys,5.56072807312012,great photo colors are really nice great job
de1irj69y5,6.20539617538452,i love the mood in this photo very nice great job
ezpkbwlpzp,4.8811469078064,i like the idea but the colors are a bit too much
6xg8yqslx0,5.72882699966431,i like the colors and the light in this image very nice
uez85yx65i,5.89072751998901,i like the texture in this image the black and white works well together very nice
y27r69ja7y,6.31948280334473,i like the idea but the light is a bit too much
b4rrnay8tp,6.33896255493164,i like the idea but the light is a bit too much
p1o3cnbzju,4.72792387008667,i like the idea but the red is a bit too much
p983x5lyag,5.68308258056641,i like the idea but the image is a bit too much light
7cpqb9x0mv,5.61515378952026,i like the idea but the light is a little too dark
gpfxlevh55,5.33639907836914,i like the colors and the light in this image very nice
lmqix7i6er,6.27782964706421,i like the idea but the image is a little too dark
albv1pmvms,7.04045629501343,i love the colors in this photo the blue is very nice
ub5z78ilcv,5.33590078353882,i like the colors and the <unk>
ac2ypqetea,6.0805926322937,i like the idea but the image is a bit too much contrast
bu7xp1o5qw,4.34793424606323,i like the idea but the image is a bit too much color
py5znhc32z,5.37732315063477,nice capture love the colors and the motion in this photo very well done
887b7xam4w,4.1542010307312,i like the grain in this photo and the image is very nice
j5ti1rq5j1,5.8644118309021,i love the colors and the light in this image very nice
pyd4ludyld,5.14277982711792,i like the idea but the blue is a little too much
ih62tmz1lj,5.31695175170898,i like the idea but the photo is a little too much color
i8gy9g53cl,6.32599067687988,i like the idea but the colors are a little too much
jbksgry4i8,6.15293455123901,i like the idea but the image is a bit too much color
mh8to4g9m6,6.11550140380859,i like the idea but the image is a bit too much contrast
pzksexgnlz,5.14483499526978,i like the idea but the image is a bit too dark
axal7jj5yy,5.11882543563843,i like the idea but the blur is a bit too much
e3wdcc7uzq,5.58395957946777,i like the idea but the light is a little too much
82z93d6aaz,5.00036430358887,i like the idea but the photo is a bit too much contrast
09hnamcvzg,5.2885217666626,i like the idea but the image is a bit too much color
l4c8b4da3e,6.12462425231934,i like the idea but the light is a bit too dark
gt2mojm7he,5.24068641662598,i like the idea but the image is a bit too much contrast
onqe76ltrx,4.92387294769287,i like the idea but the image is a little too dark
c5d9r8aa3m,6.38624238967896,i love the colors and the light in this image very nice
aj7gs8arq6,6.24633264541626,nice capture but the image is a bit too much contrast
pwyiu21z2n,4.94724988937378,i like the idea but the image is a bit too much light
t8bqdfcx6a,6.02023839950562,great photo love the colors and detail in this image very nice
tww95f87z3,6.57363700866699,i love the clouds and the blue in this image very nice
92yt8nmx2f,7.04163408279419,i like the idea but the image is a little too much color
08ijfh51pw,5.81176328659058,great macro nice detail and color
rpt088pj0m,5.43554306030273,i like the idea but the light is a bit too much
womtig175k,5.44808530807495,i like the use of black and white in this image very nice
69ae86qi1b,5.9166202545166,i like the idea but the colors are a little too much
kbzp9ild9g,5.87754440307617,i like the idea but the image is a bit too dark
fw24rh669q,5.1007399559021,i like the idea but the white is a bit too much
lqexvqtyd7,6.03106069564819,great portrait love the colors and detail in this portrait very nice
y5b72zllr0,5.92800951004028,great photo colors are really nice great job
w2vmmiwgu0,5.45106172561646,i like the use of black and white in this photo very nice
d31gn7tm7a,6.41614675521851,i like the idea but the light is a bit too much
9tvx0srftl,3.98769068717957,i like the idea but the image is a bit too much contrast
20l6ser5ik,6.21995306015015,i like the black and white in this image very nice great job
7pyxkdjq2l,4.86604261398315,i like the idea but the light is a bit too dark
1h0zqpp7gr,5.20560550689697,i like the idea but the light is a bit too dark
uu8rddvnwi,6.3545823097229,i like the idea but the light is a bit too dark
9fjrh3g91u,4.73356246948242,great photo colors are really nice great job
gw9vm49cn1,5.52524566650391,very nice capture love the colors and light in this image very nice
ur8bgu1tyr,6.04588508605957,i like the idea but the light is a little too dark
b73jvsh3kb,5.38422155380249,very nice portrait the light is a little too much
8e45xdvg54,4.85133266448975,i like the idea but the light is a bit too much
l9kogdym1k,5.32738304138184,i like the idea but the image is a bit too much color
p4c2r9zkna,4.06053018569946,i like the idea but the shadow is a little too much
r7chdaw8xh,5.25058507919312,i like the idea but the light is a bit too dark
ud0qlqoi34,5.55117750167847,great photo colors are really nice great job
67dihos8vc,6.14501810073853,i really like the colors and light in this image very nice
5q330tsho1,4.62756967544556,i like the idea but the shadow is a bit too much
ktlk71s9wy,3.54486536979675,i like the idea but the blue is a bit too much
ehdjrkygpf,5.49658632278442,i like the idea but the white is a bit too much
01w2a21eia,4.84194374084473,great photo colors are really nice great job
ipd4ohlm40,6.0619969367981,i like the idea but the light is a bit too dark
uggesybybw,4.6377215385437,i like the idea but the light is a little too much
lc8xegv7nh,4.48238134384155,i like the idea but the white is a bit too much
n05drj28nx,4.98826551437378,i like the motion blur in this image very nice
p7ju0zkiki,5.52894449234009,i like the colors and the blue in this image very nice
kppkkw4k3f,5.25674915313721,i like the idea but the image is a little too dark
7hmwewditc,4.6018557548523,i like the idea but the colors are a little too much
5rsyzw7d5z,4.75615739822388,i like the black and white in this image very nice
1sewiweqbd,5.7693772315979,great photo colors are really nice great job
6ozxgo9b0g,5.75870084762573,i like the idea but the image is a bit too much contrast
tncck559wa,5.21323394775391,i love the detail and the bw in this photo very nice
p6o3byhgcc,5.23417615890503,i like the motion blur in this photo very nice
2oaldc2xr2,5.20298433303833,i like the idea but the image is a bit too much contrast
0js4mncs2j,5.75200033187866,i like the black and white in this photo very nice
4zccsoudl4,5.8288254737854,i like the idea but the image is a bit too much contrast
0wwkmn4leh,6.39871072769165,i like the lines and the black and white in this image very nice
4g3ukfrdxo,5.58391904830933,i like the idea but the image is a bit too dark
6ownjq8ula,5.03456592559814,nice capture love the detail and colors in this image very nice
7vnob68hgz,5.4906439781189,i like the idea but the image is a bit too much color
dp8vyou8xi,5.86496686935425,i like the photo but the image is a bit too much contrast for my taste
zh5gin5n57,5.26327085494995,i like the idea but the light is a little too dark
hpz6yknbo8,6.06677103042603,very cute photo seems a little too soft and a bit soft
jaiqgdhqb3,5.03376722335815,i like the shadows and the light in this image very nice
znu0unrxhg,4.12008714675903,great portrait nice bw conversion
2hyreq3slb,6.29868698120117,nice portrait nice soft tones and colors
yo0om4tsob,6.37054300308228,i love the colors and the grain in this image very well done
7xn3u8n7yn,5.15816593170166,i like the motion blur in this photo very nice
ab7j87tnag,5.85148286819458,a reasonable use of hdr but not a very engaging photo in my opinion
ulral948i0,6.22274208068848,beautiful portrait love the colors and the light in this image very nice
ijudujo2vp,6.31342315673828,very nice portrait love the light in this image very nice
y56dre3dro,5.72901153564453,very cute photo the light is a bit too much
bsuxo617gn,5.53045606613159,i like the idea but the light is a bit too much
mlrxp25qpc,4.97119283676147,i love the colors and the light in this image very nice
er7gogs8w3,5.81857109069824,i like the idea but the colors are a little too much
nxziwfj5ha,4.84081077575684,i like the idea but the light is a bit too much
jqo6b3wc8w,5.06524229049683,i like the soft colors and the image very nice
evlja49edz,6.2401123046875,i like the photo but the image is a bit too much noise
vzdr4dkw0p,5.3186206817627,nice portrait nice use of black and white in this portrait
pl72bifwa3,5.71640253067017,very nice portrait love the soft colors in this image very nice
a4zg6hin1a,5.7680401802063,i love the sepia tones in this image very well done
6r6842mzh8,5.96723413467407,great capture love the detail in the <unk>
mtguo2adq8,5.40930557250977,i like the use of black and white in this image very nice
ooswwm4upc,6.60397958755493,great photo colors are really nice great job
2522dwagt8,5.17920160293579,i like the colors and the trees but the image is a little too much light on the trees would have helped a
o7vn13ubjj,5.86626195907593,i like the use of black and white in this photo great job
ren3j7h4ed,5.75236368179321,i like the colors and the light in this image very nice
mmf0fde2k5,6.05040884017944,i like the texture and color in this photo very nice
bb07w75k0t,5.48696279525757,i like the colors and the motion blur in this image very nice
ndpbw1epg7,4.74591684341431,i like the idea but the shadow is a little too much
7g9wqbb8t2,5.81588315963745,i like the idea but the image is a bit too soft
tw28qcksaj,5.12506341934204,i like the idea but the blue is a little too much
dl01ue64ww,5.65041494369507,i like the idea but the image is a little too much color
lhimtu2rwo,5.24015426635742,i like the idea but the colors are a little too much
qozimn1rtv,5.87518692016602,great capture love the light and motion in this image very nice
hzgve01307,5.27378129959106,i like the motion blur in this image very nice
bi1snfo2ou,7.34758758544922,i like the colors and the blue in this photo very nice
nyr37o29wc,5.06380081176758,i like the idea but the image is a bit too much contrast
ubk49i6kox,4.77028274536133,i like the colors and the light in this photo very nice
xy68gha0ah,5.08784484863281,i love the colors and the motion in this image very nice
aggcn5dr96,6.06508445739746,i like the idea but the image is a bit too dark
ha5cxjg3vr,6.15537023544312,i like the idea but the image is a bit too much color
kc8iwtmh4r,5.91222333908081,i love the colors and the color in this image very nice
9jdn8bd270,5.82796287536621,i like the idea but the red is a bit too much
608gltm61k,4.70609474182129,great photo colors are really nice great job
boj2be5vll,6.62520408630371,i like the idea but the image is a little too dark
45fl6nzejt,5.28353214263916,i like the colors but the image is a little too much
rdwawvv8e5,5.81676292419434,i really like the sepia tone in this image very well done
lbovurv8zj,4.96778631210327,i like the idea but the blue is a bit too much
4be9bj4q9v,5.09996271133423,great photo colors are really nice great job
ci00x8vuzn,5.31287956237793,i really like the colors in this image the image is very nice
rfarvyhzto,5.42145395278931,i like the idea but the image is a bit too dark
j0r9ma38ux,4.65327548980713,i like the idea but the image is a bit too dark
cqag5nfpyx,5.0484766960144,i love the texture and color in this photo very nice
ond5ppipio,5.03150987625122,i like the black and white in this photo very nice
73k1ysn22x,5.12561702728272,i like the colors and the lines in this image very nice
6paini9en0,4.48923540115356,great photo colors are really nice great job
zh475ddal8,4.54539299011231,i like the idea but the image is a bit too much color
6ydmfj8md8,4.88764238357544,i like the idea but the image is a little too much color
1iaae21jq7,6.00039911270142,i love the colors and the light in this image very nice
jcrysdzihc,4.63595199584961,i like the idea but the image is a bit too much color
5u46dpkla0,4.38440752029419,i like the idea but the image is a little too much color
o4768czn6s,5.77960014343262,i like the detail in this image very much nice job
5kkmyurl2a,5.42065382003784,i love the colors in this image very nice great job
wqegt0hq6v,6.90775299072266,i like the idea but the image is a bit too much contrast
k67nb7q4w7,5.72931718826294,i like the idea but the image is a bit too much contrast
13ejcdqt7l,5.50691366195679,i like the colors and the texture in this image very nice
dvkf5eqwwy,5.4203143119812,i like the idea but the grain is a bit too much
nv5rss2hv7,5.58730554580689,i like the motion blur in this image very nice
ye1v4fk7ih,6.16198015213013,i love the colors and the blue in this image very nice
cz1zw1bv9r,6.71381616592407,i like the colors and the blue in this photo very nice
tab5w3o816,5.55682802200317,i like the idea but the image is a bit too dark
07eu7uo4uo,4.97465324401856,i like the idea but the image is a little too soft for my taste
xmmjqwv5cf,5.68936967849731,i like the idea but the light is a bit too dark
gv5cf5uftt,5.00064039230347,i like the idea but the white is a bit too much
3cyqq0ncij,4.99903440475464,i like the idea but the light is a little too much
9g6nuyydel,6.54320096969605,i like the idea but the image is a bit too dark
pzltnr36f7,4.77752161026001,i like the idea but the image is a bit too much contrast
ffq5pw573k,5.34942007064819,i like the lines and the blue in this image very nice
7zentsnxsx,4.81069898605347,i like the idea but the colors are a bit too much
pu1q6m0nrm,5.75692176818848,i like the idea but the blue is a bit too much
zr5ia9zk4d,5.98238611221314,i love the colors in this image and the image is very nice great job with the colors very nice job
qp7y38smfl,5.41811370849609,i like the idea but the blue is a bit too much
598lagjqw4,4.38000297546387,i like the idea but the image is a little too much color
brnljmie4j,6.87099981307983,i like the idea but the image is a little too much contrast
tlg4146d43,3.28133320808411,i like the colors but the red is a bit too much
l2f3l7yb6i,5.7851505279541,i like the idea but the blue is a little too much
4l6seo4jcv,5.96616125106812,i like the idea but the light is a little too dark
l5v74hzygk,5.32571172714233,i like the colors and the <unk>
q6q1zuwgwa,5.18437147140503,great photo colors are really nice great job
qca6rmskek,6.58174896240234,i like the idea but the blue is a bit too much
h4cl6gjop5,7.10588312149048,i love the colors and the light in this image very nice
bf7r7gxb21,4.91712093353272,great macro love the detail and colors in this image very nice
nu4k5vbh5g,6.03036499023438,i like the idea but the blur is a bit too much
ykg47lrdxz,5.42403984069824,i like the idea but the light is a bit too much
hptkcsusdw,6.31916475296021,great photo colors are really nice great job
gr160ippm2,4.13923406600952,i like the idea but the blur is a little too dark
8bngnch631,5.82923936843872,i like the idea but the light is a bit too dark
wwk4xyo3po,5.36243200302124,i like the image but the grain is a bit too much
d4drjg80rl,5.47536706924439,i love the colors and the motion blur in this image very nice
l15juvjksv,5.66629791259766,i like the idea but the light is a bit too much
vbc9qi5bb4,5.02736234664917,i like the colors but the image is a bit too much
34i72mcedn,5.38496971130371,i like the idea but the green is a little too much
y4zbljs54e,5.59718322753906,great photo colors are really nice great job
ydckp50yow,6.27266073226929,i like the idea but the red is a bit too much
tyu8r8bb8z,5.05837059020996,i like the colors and the blue in this image very nice
vyeoujdssu,6.17716979980469,i love the colors and the light in this image very nice
b9decicn64,6.21715211868286,i love the sepia tones in this photo very nice
5g0qh98kdj,5.67081260681152,i like the bw tones in this image very nice
9wf3jaa5h7,6.07751321792603,i like the colors in this image the clouds are really nice
hr0g5zq9h2,5.82747602462769,i like the colors and the light in this image very nice
iy5092lp3o,6.82393455505371,great action capture love the colors and the action in this image very nice capture
ek19t3plv6,5.74561500549316,i like the idea but the light is a little too much
sgs58e1ab7,6.96679353713989,great portrait love the light and light in this image very nice
klgas6n14s,4.23571825027466,i like the idea but the image is a bit too much contrast
xfek259jr1,5.65017175674439,i like the use of black and white in this image very nice
juluzy0gir,6.6807861328125,i like the idea but the photo is a bit too much color
id2r59aj9a,4.60579061508179,i like the idea but the colors are a bit too much
rqav83ivdk,5.92198324203491,i love the colors but the image is a little too much
humt7paw04,5.21646928787231,i like the colors but the image is a little too much
c0jbacvx24,5.320960521698,great action capture love the motion blur in the photo
wo404zau2i,5.71026277542114,great photo colors are really nice great job
hwsvxl2jyv,4.8809609413147,i like the idea but the image is a bit too blurry
hplb6weu9o,6.08457946777344,i like the use of black and white in this image very nice
k5dmlb6w3f,4.57856273651123,i like the idea but the light is a bit too much
3gjumjocgl,5.83980798721314,i like the colors but the colors are a bit too much
n8585njudy,5.08009386062622,i like the idea but the photo is a bit too much color
wzat2kwl0v,5.90650701522827,i like the idea but the light is a little too much
q7g7dvnjhw,4.70854568481445,i like the idea but the image is a little too much noise
b7z5xplhmd,6.88741064071655,nice use of motion blur in this photo very nice
7x7q9l1bwv,5.53871870040894,i like the idea but the image is a bit too dark
n6tvdx9v6a,6.06972694396973,i like the idea but the image is a bit too much contrast
h1fit8jmz7,4.04248952865601,i like the idea but the colors are a little too much
p16w7r3v43,5.36760473251343,i like the idea but the image is a bit too much contrast
g15lspikon,6.19786691665649,i really like the grain in this image very nice
tf2ku71lbw,5.5434627532959,i like the idea but the blue is a little too much
a70fxu88pi,5.21023607254028,i like the colors and the lines in this photo very nice
w732ht7215,5.00378179550171,i like the idea but the image is a little too soft for my liking
gwdr5b9zst,5.12688779830933,i like the colors but the image is a little too much
9bppwpwtpl,6.44086217880249,i like the mood in this image the image is very nice
j5khbh7919,5.65784883499146,i like the idea but the colors are a little too much
48csaungl8,5.82036781311035,i like the idea but the light is a little too dark
mwgx3r4kyp,3.93489074707031,i like the idea but the image is a bit too dark
o4uo1dc47t,6.50373077392578,i like the colors but the image is a bit too much
cfba38wh0c,5.53320169448853,i like the idea but the light is a bit too dark
2e6g8l4b3j,3.92136693000793,i like the idea but the blue is a bit too much
kpm1bgmidv,4.94708204269409,great capture love the colors and detail in the wings very nice
mwi99hm1fk,4.72932243347168,i like the idea but the light is a bit too dark
cn9574so3q,6.64422988891602,this is a really neat image but the image is a little too soft
a9bcavkb0c,5.56427431106567,i like the idea but the blue is a little too much
0p8owyqqx3,4.6600489616394,i like the idea but the bw is a bit too much
dgp96wxgck,6.02262735366821,i like the idea but the image is a bit too much contrast
o2acr6zkxo,4.68134737014771,i like the idea but the image is a bit too dark
bo8hbxopdv,5.44537973403931,i like the colors but the image is a bit too much
rov56l58i8,5.66098833084106,i like the idea but the light is a little too much
3d5xvzjny8,6.77636337280273,i like the idea but the light is a bit too much
d10ta8feo6,5.36896848678589,i like the motion blur in this image very nice
rorje0jmid,6.63639450073242,i like the idea but the image is a bit too dark
